date,fiscalyear,item,itemid,normalization,normid,val
1952,1951/1952,Marketable bonds,313,Nominal dollars (millions),1,12236
1952,1951/1952,Marketable bonds,313,Percent of GDP,2,48.468025
1952,1951/1952,Marketable bonds,313,Percent of total revenue,3,305.3656
1952,1951/1952,Marketable bonds,313,Real per capita dollars,4,9144.8457
1952,1951/1952,Marketable bonds,313,Real dollars (millions),5,130560.96
1952,1951/1952,Net federal debt,100,Nominal dollars (millions),1,11163
1952,1951/1952,Net federal debt,100,Percent of GDP,2,44.217762
1952,1951/1952,Net federal debt,100,Percent of total revenue,3,278.58746
1952,1951/1952,Net federal debt,100,Real per capita dollars,4,8342.916
1952,1951/1952,Net federal debt,100,Real dollars (millions),5,119111.8
1952,1951/1952,Other liabilities,330,Nominal dollars (millions),1,-15145
1952,1951/1952,Other liabilities,330,Percent of GDP,2,-59.990864
1952,1951/1952,Other liabilities,330,Percent of total revenue,3,-377.96356
1952,1951/1952,Other liabilities,330,Real per capita dollars,4,-11318.951
1952,1951/1952,Other liabilities,330,Real dollars (millions),5,-161600.67
1952,1951/1952,Superannuation accounts,320,Nominal dollars (millions),1,450
1952,1951/1952,Superannuation accounts,320,Percent of GDP,2,1.7824951
1952,1951/1952,Superannuation accounts,320,Percent of total revenue,3,11.230347
1952,1951/1952,Superannuation accounts,320,Real per capita dollars,4,336.31747
1952,1951/1952,Superannuation accounts,320,Real dollars (millions),5,4801.6045
1952,1951/1952,Total expenditure,502,Nominal dollars (millions),1,3759
1952,1951/1952,Total expenditure,502,Percent of GDP,2,14.889776
1952,1951/1952,Total expenditure,502,Percent of total revenue,3,93.810829
1952,1951/1952,Total expenditure,502,Real per capita dollars,4,2809.3721
1952,1951/1952,Total expenditure,502,Real dollars (millions),5,40109.402
1952,1951/1952,Total revenue,501,Nominal dollars (millions),1,4007
1952,1951/1952,Total revenue,501,Percent of GDP,2,15.872129
1952,1951/1952,Total revenue,501,Percent of total revenue,3,100
1952,1951/1952,Total revenue,501,Real per capita dollars,4,2994.7202
1952,1951/1952,Total revenue,501,Real dollars (millions),5,42755.621
1952,1951/1952,Treasury bills,311,Nominal dollars (millions),1,450
1952,1951/1952,Treasury bills,311,Percent of GDP,2,1.7824951
1952,1951/1952,Treasury bills,311,Percent of total revenue,3,11.230347
1952,1951/1952,Treasury bills,311,Real per capita dollars,4,336.31747
1952,1951/1952,Treasury bills,311,Real dollars (millions),5,4801.6045
1952,1951/1952,Unmatured debt,310,Nominal dollars (millions),1,14695
1952,1951/1952,Unmatured debt,310,Percent of GDP,2,58.20837
1952,1951/1952,Unmatured debt,310,Percent of total revenue,3,366.73322
1952,1951/1952,Unmatured debt,310,Real per capita dollars,4,10982.634
1952,1951/1952,Unmatured debt,310,Real dollars (millions),5,156799.06
1952,1951/1952,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,396
1952,1951/1952,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,1.5685958
1952,1951/1952,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,9.8827057
1952,1951/1952,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,295.95938
1952,1951/1952,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,4225.4121
1953,1952/1953,Canada savings bonds,312,Nominal dollars (millions),1,1166
1953,1952/1953,Canada savings bonds,312,Percent of GDP,2,4.3911562
1953,1952/1953,Canada savings bonds,312,Percent of total revenue,3,25.430752
1953,1952/1953,Canada savings bonds,312,Real per capita dollars,4,855.96228
1953,1952/1953,Canada savings bonds,312,Real dollars (millions),5,12567.238
1953,1952/1953,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,61
1953,1952/1953,Cash deficit (+) or surplus (-),530,Percent of GDP,2,0.22972602
1953,1952/1953,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,1.3304253
1953,1952/1953,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,44.78019
1953,1952/1953,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,657.46271
1953,1952/1953,Financial assets,200,Nominal dollars (millions),1,6206
1953,1952/1953,Financial assets,200,Percent of GDP,2,23.371798
1953,1952/1953,Financial assets,200,Percent of total revenue,3,135.35442
1953,1952/1953,Financial assets,200,Real per capita dollars,4,4555.8335
1953,1952/1953,Financial assets,200,Real dollars (millions),5,66888.75
1953,1952/1953,Gross federal debt,300,Nominal dollars (millions),1,17357
1953,1952/1953,Gross federal debt,300,Percent of GDP,2,65.36647
1953,1952/1953,Gross federal debt,300,Percent of total revenue,3,378.56052
1953,1952/1953,Gross federal debt,300,Real per capita dollars,4,12741.799
1953,1952/1953,Gross federal debt,300,Real dollars (millions),5,187075.09
1953,1952/1953,Interest on the debt,521,Nominal dollars (millions),1,465
1953,1952/1953,Interest on the debt,521,Percent of GDP,2,1.7511902
1953,1952/1953,Interest on the debt,521,Percent of total revenue,3,10.141767
1953,1952/1953,Interest on the debt,521,Real per capita dollars,4,341.35718
1953,1952/1953,Interest on the debt,521,Real dollars (millions),5,5011.8062
1953,1952/1953,Marketable bonds,313,Nominal dollars (millions),1,12095
1953,1952/1953,Marketable bonds,313,Percent of GDP,2,45.549774
1953,1952/1953,Marketable bonds,313,Percent of total revenue,3,263.79498
1953,1952/1953,Marketable bonds,313,Real per capita dollars,4,8878.957
1953,1952/1953,Marketable bonds,313,Real dollars (millions),5,130360.84
1953,1952/1953,Net federal debt,100,Nominal dollars (millions),1,11151
1953,1952/1953,Net federal debt,100,Percent of GDP,2,41.994671
1953,1952/1953,Net federal debt,100,Percent of total revenue,3,243.2061
1953,1952/1953,Net federal debt,100,Real per capita dollars,4,8185.9653
1953,1952/1953,Net federal debt,100,Real dollars (millions),5,120186.34
1953,1952/1953,Other liabilities,330,Nominal dollars (millions),1,-15380
1953,1952/1953,Other liabilities,330,Percent of GDP,2,-57.921085
1953,1952/1953,Other liabilities,330,Percent of total revenue,3,-335.44165
1953,1952/1953,Other liabilities,330,Real per capita dollars,4,-11290.48
1953,1952/1953,Other liabilities,330,Real dollars (millions),5,-165766.83
1953,1952/1953,Superannuation accounts,320,Nominal dollars (millions),1,569
1953,1952/1953,Superannuation accounts,320,Percent of GDP,2,2.1428542
1953,1952/1953,Superannuation accounts,320,Percent of total revenue,3,12.410032
1953,1952/1953,Superannuation accounts,320,Real per capita dollars,4,417.70374
1953,1952/1953,Superannuation accounts,320,Real dollars (millions),5,6132.7261
1953,1952/1953,Total expenditure,502,Nominal dollars (millions),1,4646
1953,1952/1953,Total expenditure,502,Percent of GDP,2,17.496838
1953,1952/1953,Total expenditure,502,Percent of total revenue,3,101.33043
1953,1952/1953,Total expenditure,502,Real per capita dollars,4,3410.6353
1953,1952/1953,Total expenditure,502,Real dollars (millions),5,50074.949
1953,1952/1953,Total revenue,501,Nominal dollars (millions),1,4585
1953,1952/1953,Total revenue,501,Percent of GDP,2,17.267111
1953,1952/1953,Total revenue,501,Percent of total revenue,3,100
1953,1952/1953,Total revenue,501,Real per capita dollars,4,3365.8552
1953,1952/1953,Total revenue,501,Real dollars (millions),5,49417.484
1953,1952/1953,Treasury bills,311,Nominal dollars (millions),1,600
1953,1952/1953,Treasury bills,311,Percent of GDP,2,2.2596002
1953,1952/1953,Treasury bills,311,Percent of total revenue,3,13.08615
1953,1952/1953,Treasury bills,311,Real per capita dollars,4,440.46088
1953,1952/1953,Treasury bills,311,Real dollars (millions),5,6466.8467
1953,1952/1953,Unmatured debt,310,Nominal dollars (millions),1,14811
1953,1952/1953,Unmatured debt,310,Percent of GDP,2,55.778233
1953,1952/1953,Unmatured debt,310,Percent of total revenue,3,323.03162
1953,1952/1953,Unmatured debt,310,Real per capita dollars,4,10872.776
1953,1952/1953,Unmatured debt,310,Real dollars (millions),5,159634.11
1953,1952/1953,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,394
1953,1952/1953,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,1.4838041
1953,1952/1953,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,8.5932388
1953,1952/1953,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,289.23596
1953,1952/1953,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,4246.5625
1954,1953/1954,Canada savings bonds,312,Nominal dollars (millions),1,1558
1954,1953/1954,Canada savings bonds,312,Percent of GDP,2,5.8199959
1954,1953/1954,Canada savings bonds,312,Percent of total revenue,3,33.2267
1954,1953/1954,Canada savings bonds,312,Real per capita dollars,4,1104.4779
1954,1953/1954,Canada savings bonds,312,Real dollars (millions),5,16683.139
1954,1953/1954,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,33
1954,1953/1954,Cash deficit (+) or surplus (-),530,Percent of GDP,2,0.12327334
1954,1953/1954,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,0.70377481
1954,1953/1954,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,23.393948
1954,1953/1954,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,353.3656
1954,1953/1954,Financial assets,200,Nominal dollars (millions),1,6466
1954,1953/1954,Financial assets,200,Percent of GDP,2,24.154102
1954,1953/1954,Financial assets,200,Percent of total revenue,3,137.8972
1954,1953/1954,Financial assets,200,Real per capita dollars,4,4583.7959
1954,1953/1954,Financial assets,200,Real dollars (millions),5,69238.242
1954,1953/1954,Gross federal debt,300,Nominal dollars (millions),1,17558
1954,1953/1954,Gross federal debt,300,Percent of GDP,2,65.58889
1954,1953/1954,Gross federal debt,300,Percent of total revenue,3,374.45084
1954,1953/1954,Gross federal debt,300,Real per capita dollars,4,12446.998
1954,1953/1954,Gross federal debt,300,Real dollars (millions),5,188011.91
1954,1953/1954,Interest on the debt,521,Nominal dollars (millions),1,496
1954,1953/1954,Interest on the debt,521,Percent of GDP,2,1.8528357
1954,1953/1954,Interest on the debt,521,Percent of total revenue,3,10.577949
1954,1953/1954,Interest on the debt,521,Real per capita dollars,4,351.61813
1954,1953/1954,Interest on the debt,521,Real dollars (millions),5,5311.1919
1954,1953/1954,Marketable bonds,313,Nominal dollars (millions),1,11618
1954,1953/1954,Marketable bonds,313,Percent of GDP,2,43.399685
1954,1953/1954,Marketable bonds,313,Percent of total revenue,3,247.77138
1954,1953/1954,Marketable bonds,313,Real per capita dollars,4,8236.0879
1954,1953/1954,Marketable bonds,313,Real dollars (millions),5,124406.1
1954,1953/1954,Net federal debt,100,Nominal dollars (millions),1,11092
1954,1953/1954,Net federal debt,100,Percent of GDP,2,41.434784
1954,1953/1954,Net federal debt,100,Percent of total revenue,3,236.55363
1954,1953/1954,Net federal debt,100,Real per capita dollars,4,7863.2021
1954,1953/1954,Net federal debt,100,Real dollars (millions),5,118773.67
1954,1953/1954,Other liabilities,330,Nominal dollars (millions),1,-15279
1954,1953/1954,Other liabilities,330,Percent of GDP,2,-57.075554
1954,1953/1954,Other liabilities,330,Percent of total revenue,3,-325.84772
1954,1953/1954,Other liabilities,330,Real per capita dollars,4,-10831.398
1954,1953/1954,Other liabilities,330,Real dollars (millions),5,-163608.27
1954,1953/1954,Superannuation accounts,320,Nominal dollars (millions),1,703
1954,1953/1954,Superannuation accounts,320,Percent of GDP,2,2.6260955
1954,1953/1954,Superannuation accounts,320,Percent of total revenue,3,14.992536
1954,1953/1954,Superannuation accounts,320,Real per capita dollars,4,498.362
1954,1953/1954,Superannuation accounts,320,Real dollars (millions),5,7527.7578
1954,1953/1954,Total expenditure,502,Nominal dollars (millions),1,4722
1954,1953/1954,Total expenditure,502,Percent of GDP,2,17.639294
1954,1953/1954,Total expenditure,502,Percent of total revenue,3,100.70377
1954,1953/1954,Total expenditure,502,Real per capita dollars,4,3347.4614
1954,1953/1954,Total expenditure,502,Real dollars (millions),5,50563.402
1954,1953/1954,Total revenue,501,Nominal dollars (millions),1,4689
1954,1953/1954,Total revenue,501,Percent of GDP,2,17.51602
1954,1953/1954,Total revenue,501,Percent of total revenue,3,100
1954,1953/1954,Total revenue,501,Real per capita dollars,4,3324.0674
1954,1953/1954,Total revenue,501,Real dollars (millions),5,50210.039
1954,1953/1954,Treasury bills,311,Nominal dollars (millions),1,650
1954,1953/1954,Treasury bills,311,Percent of GDP,2,2.4281111
1954,1953/1954,Treasury bills,311,Percent of total revenue,3,13.86223
1954,1953/1954,Treasury bills,311,Real per capita dollars,4,460.78989
1954,1953/1954,Treasury bills,311,Real dollars (millions),5,6960.2314
1954,1953/1954,Unmatured debt,310,Nominal dollars (millions),1,14576
1954,1953/1954,Unmatured debt,310,Percent of GDP,2,54.449459
1954,1953/1954,Unmatured debt,310,Percent of total revenue,3,310.85519
1954,1953/1954,Unmatured debt,310,Real per capita dollars,4,10333.036
1954,1953/1954,Unmatured debt,310,Real dollars (millions),5,156080.52
1954,1953/1954,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,392
1954,1953/1954,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,1.4643378
1954,1953/1954,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,8.3599911
1954,1953/1954,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,277.89175
1954,1953/1954,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,4197.5547
1955,1954/1955,Canada savings bonds,312,Nominal dollars (millions),1,2031
1955,1954/1955,Canada savings bonds,312,Percent of GDP,2,6.8612547
1955,1954/1955,Canada savings bonds,312,Percent of total revenue,3,46.012688
1955,1954/1955,Canada savings bonds,312,Real per capita dollars,4,1397.4623
1955,1954/1955,Canada savings bonds,312,Real dollars (millions),5,21709.576
1955,1954/1955,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,243
1955,1954/1955,Cash deficit (+) or surplus (-),530,Percent of GDP,2,0.8209182
1955,1954/1955,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,5.5052109
1955,1954/1955,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,167.20006
1955,1954/1955,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,2597.4529
1955,1954/1955,Financial assets,200,Nominal dollars (millions),1,6332
1955,1954/1955,Financial assets,200,Percent of GDP,2,21.391169
1955,1954/1955,Financial assets,200,Percent of total revenue,3,143.45265
1955,1954/1955,Financial assets,200,Real per capita dollars,4,4356.8345
1955,1954/1955,Financial assets,200,Real dollars (millions),5,67683.422
1955,1954/1955,Gross federal debt,300,Nominal dollars (millions),1,17561
1955,1954/1955,Gross federal debt,300,Percent of GDP,2,59.325699
1955,1954/1955,Gross federal debt,300,Percent of total revenue,3,397.84775
1955,1954/1955,Gross federal debt,300,Real per capita dollars,4,12083.129
1955,1954/1955,Gross federal debt,300,Real dollars (millions),5,187711.41
1955,1954/1955,Interest on the debt,521,Nominal dollars (millions),1,502
1955,1954/1955,Interest on the debt,521,Percent of GDP,2,1.6958886
1955,1954/1955,Interest on the debt,521,Percent of total revenue,3,11.372905
1955,1954/1955,Interest on the debt,521,Real per capita dollars,4,345.40918
1955,1954/1955,Interest on the debt,521,Real dollars (millions),5,5365.9316
1955,1954/1955,Marketable bonds,313,Nominal dollars (millions),1,10875
1955,1954/1955,Marketable bonds,313,Percent of GDP,2,36.738625
1955,1954/1955,Marketable bonds,313,Percent of total revenue,3,246.37517
1955,1954/1955,Marketable bonds,313,Real per capita dollars,4,7482.7188
1955,1954/1955,Marketable bonds,313,Real dollars (millions),5,116244.04
1955,1954/1955,Net federal debt,100,Nominal dollars (millions),1,11229
1955,1954/1955,Net federal debt,100,Percent of GDP,2,37.934528
1955,1954/1955,Net federal debt,100,Percent of total revenue,3,254.39511
1955,1954/1955,Net federal debt,100,Real per capita dollars,4,7726.2944
1955,1954/1955,Net federal debt,100,Real dollars (millions),5,120027.98
